475 13289
338 190 0.0301997452
338 208 0.0301997452
338 237 0.0301997452
338 242 0.0301997452
338 257 0.0301997452
338 261 0.0301997452
338 269 0.0616782574
338 318 0.0743604952
338 324 0.0301997452
338 339 0.0301997452
338 343 0.0301997452
338 350 0.0301997452
338 371 0.0301997452
338 382 0.0301997452
338 385 0.0473884797
338 386 0.0301997452
338 389 0.0301997452
338 417 0.0301997452
344 92 0.0218367805
344 116 0.0218367805
344 130 0.0342655814
344 132 0.0342655814
344 137 0.0537684606
344 143 0.0218367805
344 188 0.0218367805
344 190 0.0218367805
344 191 0.0342655814
344 192 0.0218367805
344 208 0.0218367805
344 242 0.0218367805
344 244 0.0342655814
344 248 0.0218367805
344 255 0.0342655814
344 257 0.0218367805
344 269 0.0342655814
344 295 0.0218367805
344 306 0.0218367805
344 322 0.0445982096
344 324 0.0218367805
344 328 0.0218367805
344 343 0.0218367805
344 350 0.0218367805
344 377 0.0445982096
344 382 0.0218367805
344 385 0.0342655814
344 388 0.0218367805
344 389 0.0218367805
344 417 0.0218367805
344 419 0.0218367805
344 452 0.0342655814
344 472 0.0218367805
407 79 0.0416386301
407 103 0.0416386301
407 121 0.0416386301
407 143 0.0416386301
407 190 0.0653380141
407 192 0.0416386301
407 242 0.0416386301
407 244 0.0416386301
407 248 0.0416386301
407 251 0.0416386301
407 322 0.0653380141
407 339 0.0416386301
407 350 0.0416386301
407 354 0.0416386301
407 382 0.0416386301
407 385 0.0416386301
407 416 0.0416386301
407 417 0.0416386301
407 468 0.0416386301
407 472 0.0416386301
430 101 0.0246467369
430 105 0.1239444938
430 113 0.0386748756
430 130 0.0246467369
430 132 0.0246467369
430 134 0.0246467369
430 137 0.0386748756
430 143 0.0386748756
430 150 0.0246467369
430 161 0.0246467369
430 188 0.0246467369
430 191 0.0246467369
430 208 0.0503371061
430 220 0.0789873859
430 234 0.0246467369
430 244 0.0246467369
430 246 0.0246467369
430 269 0.0246467369
430 271 0.0246467369
430 288 0.0246467369
430 295 0.0246467369
430 318 0.0246467369
430 324 0.0503371061
430 343 0.0246467369
430 350 0.0246467369
430 354 0.0246467369
430 359 0.0246467369
430 360 0.0246467369
430 384 0.0246467369
430 385 0.0246467369
430 386 0.0246467369
430 389 0.0246467369
430 417 0.0246467369
430 428 0.0246467369
430 440 0.0246467369
430 470 0.0246467369
440 105 0.0674433253
440 113 0.0518178819
440 116 0.0330225160
440 118 0.0674433253
440 125 0.0330225160
440 130 0.0674433253
440 137 0.0518178819
440 141 0.0330225160
440 161 0.0813109722
440 188 0.0330225160
440 192 0.0518178819
440 211 0.0518178819
440 237 0.0518178819
440 241 0.0330225160
440 244 0.0518178819
440 245 0.0518178819
440 246 0.1475061607
440 269 0.0518178819
440 271 0.0518178819
440 276 0.0330225160
440 288 0.0330225160
440 301 0.0330225160
440 318 0.0518178819
440 322 0.0330225160
440 324 0.0330225160
440 339 0.0674433253
440 360 0.0330225160
440 382 0.0330225160
440 385 0.0330225160
440 386 0.0518178819
440 389 0.1058299210
440 426 0.1169833046
440 430 0.0330225160
151 108 0.0691091589
151 110 0.0691091589
151 113 0.0440419064
151 116 0.0440419064
151 130 0.0691091589
151 146 0.0440419064
151 185 0.0691091589
151 190 0.0440419064
151 208 0.0440419064
151 218 0.0440419064
151 303 0.0440419064
151 421 0.0440419064
232 157 0.0352295024
232 174 0.0352295024
232 193 0.0352295024
232 204 0.0352295024
232 217 0.0719507500
232 303 0.0352295024
232 371 0.0352295024
108 25 0.0473884797
108 107 0.0473884797
108 111 0.0473884797
108 151 0.0743604952
108 197 0.0473884797
108 207 0.0473884797
108 215 0.0473884797
108 222 0.0473884797
108 262 0.0743604952
108 298 0.0473884797
108 312 0.0967835598
108 330 0.0473884797
108 374 0.0473884797
108 380 0.0473884797
108 393 0.0473884797
108 400 0.0473884797
108 423 0.0473884797
297 137 0.0609536030
297 148 0.0793338810
297 153 0.0388445312
297 170 0.0388445312
297 188 0.0388445312
297 208 0.0388445312
297 393 0.0388445312
297 460 0.0388445312
146 110 0.0292487248
146 154 0.0292487248
146 256 0.0292487248
146 305 0.0292487248
146 350 0.0292487248
146 411 0.0292487248
146 471 0.0292487248
231 15 0.0397220429
231 17 0.0253140759
231 97 0.0623305663
231 112 0.0253140759
231 113 0.0253140759
231 137 0.0397220429
231 141 0.0517000418
231 143 0.0253140759
231 145 0.0623305663
231 172 0.0253140759
231 175 0.0253140759
231 190 0.0397220429
231 245 0.0517000418
231 256 0.0397220429
231 269 0.0253140759
231 271 0.0253140759
231 292 0.0397220429
231 301 0.0253140759
231 302 0.0397220429
231 322 0.0623305663
231 357 0.0623305663
231 370 0.0397220429
231 386 0.0253140759
231 417 0.0253140759
231 427 0.0253140759
231 429 0.0253140759
231 442 0.0253140759
231 452 0.0517000418
231 464 0.0253140759
275 111 0.0465594976
275 142 0.0465594976
275 147 0.0950904934
275 157 0.0465594976
275 167 0.0465594976
275 202 0.0950904934
275 262 0.0465594976
275 287 0.0465594976
275 303 0.1146429307
275 331 0.0465594976
275 378 0.0465594976
275 435 0.0465594976
275 442 0.0465594976
275 449 0.0730596828
379 12 0.0308472465
379 84 0.0308472465
379 102 0.0308472465
379 111 0.0308472465
379 122 0.0308472465
379 139 0.0759548304
379 165 0.0308472465
379 197 0.0308472465
379 215 0.0308472465
379 222 0.0484045182
379 234 0.0308472465
379 256 0.0484045182
379 268 0.0308472465
379 278 0.0308472465
379 279 0.0484045182
379 283 0.0308472465
379 305 0.0308472465
379 315 0.0484045182
379 327 0.0988586594
379 346 0.0308472465
379 365 0.0308472465
379 373 0.0484045182
379 375 0.0308472465
379 392 0.0308472465
379 398 0.0308472465
379 400 0.0484045182
379 435 0.0308472465
379 448 0.0484045182
379 460 0.0308472465
164 41 0.0502822841
164 48 0.0320439098
164 113 0.0502822841
164 114 0.0320439098
164 125 0.0320439098
164 132 0.0320439098
164 134 0.0320439098
164 159 0.0912170459
164 161 0.0654446751
164 188 0.1238095063
164 198 0.0320439098
164 206 0.1026937027
164 208 0.0320439098
164 228 0.0320439098
164 233 0.0654446751
164 245 0.1431348873
164 246 0.1026937027
164 248 0.0789013610
164 257 0.0320439098
164 271 0.1135165612
164 274 0.0320439098
164 276 0.1135165612
164 306 0.0320439098
164 309 0.0320439098
164 310 0.0320439098
164 312 0.0502822841
164 318 0.0502822841
164 322 0.0654446751
164 335 0.0320439098
164 339 0.0320439098
164 354 0.0789013610
164 357 0.0502822841
164 383 0.0320439098
164 385 0.0320439098
164 389 0.0320439098
164 399 0.1026937027
164 409 0.2097358298
164 422 0.0502822841
170 137 0.0273437506
170 139 0.0273437506
170 147 0.0273437506
170 148 0.0273437506
170 153 0.0429069438
170 208 0.0273437506
170 224 0.0558453349
170 298 0.0273437506
170 313 0.0273437506
170 420 0.0273437506
170 446 0.0273437506
170 459 0.0273437506
170 460 0.0429069438
170 461 0.0273437506
170 469 0.0273437506
241 32 0.0397220429
241 118 0.0397220429
241 130 0.0397220429
241 133 0.0811260613
241 143 0.0811260613
241 188 0.0623305663
241 190 0.0397220429
241 192 0.0397220429
241 216 0.0397220429
241 220 0.0623305663
241 233 0.1534758570
241 238 0.0397220429
241 242 0.0397220429
241 244 0.0397220429
241 261 0.0397220429
241 269 0.0623305663
241 322 0.0397220429
241 324 0.0623305663
241 343 0.0397220429
241 385 0.0623305663
241 386 0.0397220429
241 389 0.0811260613
241 399 0.0397220429
404 119 0.1678751843
404 343 0.0473884797
404 345 0.0967835598
404 381 0.0473884797
120 78 0.0397220429
120 103 0.0397220429
120 129 0.0623305663
120 136 0.0397220429
120 137 0.0397220429
120 143 0.0397220429
120 175 0.2104237494
120 188 0.0397220429
120 190 0.0397220429
120 192 0.0397220429
120 199 0.0397220429
120 208 0.0397220429
120 216 0.0397220429
120 219 0.0623305663
120 224 0.0623305663
120 242 0.0397220429
120 261 0.0397220429
120 269 0.0397220429
120 276 0.0397220429
120 301 0.0397220429
120 310 0.0397220429
120 312 0.0397220429
120 322 0.0397220429
120 339 0.0397220429
120 343 0.0397220429
120 350 0.0397220429
120 382 0.0397220429
120 385 0.0397220429
120 389 0.0623305663
120 452 0.0623305663
216 143 0.0268648036
216 208 0.0268648036
216 241 0.0268648036
216 248 0.0268648036
216 283 0.0268648036
216 290 0.0268648036
216 322 0.0421553954
216 350 0.0268648036
216 370 0.0421553954
216 382 0.0268648036
216 451 0.0268648036
216 452 0.0268648036
216 459 0.0268648036
321 58 0.0412366190
321 94 0.0412366190
321 96 0.0412366190
321 109 0.0412366190
321 111 0.0412366190
321 119 0.0842193463
321 121 0.0412366190
321 126 0.0412366190
321 137 0.0412366190
321 138 0.0647071911
321 143 0.0412366190
321 145 0.0412366190
321 160 0.0647071911
321 176 0.0647071911
321 193 0.0412366190
321 197 0.0647071911
321 215 0.0412366190
321 243 0.0412366190
321 254 0.0647071911
321 256 0.0647071911
321 268 0.0842193463
321 278 0.0647071911
321 281 0.0842193463
321 283 0.0412366190
321 287 0.0412366190
321 303 0.0647071911
321 316 0.0412366190
321 317 0.0412366190
321 325 0.0647071911
321 347 0.0412366190
321 349 0.1015364663
321 373 0.0412366190
321 376 0.0412366190
321 379 0.0412366190
321 387 0.0647071911
321 400 0.0412366190
321 416 0.0647071911
321 419 0.0412366190
321 423 0.0412366190
321 424 0.0412366190
321 435 0.0412366190
321 439 0.0647071911
321 450 0.0412366190
321 460 0.0412366190
321 467 0.0842193463
455 71 0.0301997452
455 92 0.0301997452
455 107 0.0301997452
455 117 0.0301997452
455 119 0.0301997452
455 126 0.0301997452
455 128 0.0301997452
455 154 0.0301997452
455 156 0.0859673980
455 160 0.0301997452
455 176 0.0301997452
455 193 0.0301997452
455 197 0.0301997452
455 205 0.0301997452
455 217 0.0301997452
455 222 0.0301997452
455 224 0.0473884797
455 236 0.1069835501
455 254 0.0473884797
455 263 0.0473884797
455 293 0.0301997452
455 315 0.0616782574
455 346 0.0301997452
455 347 0.0301997452
455 352 0.0301997452
455 358 0.0301997452
455 367 0.0301997452
455 387 0.0301997452
455 393 0.0301997452
455 400 0.0301997452
455 401 0.0301997452
455 408 0.0301997452
455 410 0.0301997452
455 420 0.0301997452
455 423 0.0301997452
455 438 0.0301997452
455 443 0.0301997452
455 446 0.0301997452
455 453 0.0301997452
455 460 0.0301997452
455 469 0.0301997452
290 103 0.0342036829
290 112 0.0342036829
290 130 0.0342036829
290 133 0.0342036829
290 137 0.0842193463
290 151 0.0342036829
290 190 0.0342036829
290 192 0.0342036829
290 208 0.0342036829
290 209 0.0342036829
290 216 0.0342036829
290 220 0.0698556740
290 242 0.0342036829
290 244 0.0342036829
290 248 0.0342036829
290 276 0.0342036829
290 301 0.0698556740
290 318 0.0698556740
290 322 0.0342036829
290 324 0.0342036829
290 335 0.0342036829
290 338 0.0342036829
290 343 0.0342036829
290 351 0.0536713314
290 380 0.0698556740
290 382 0.0342036829
290 385 0.0536713314
290 386 0.0342036829
290 417 0.0342036829
290 430 0.0342036829
290 439 0.0536713314
290 451 0.0536713314
290 464 0.0536713314
348 111 0.0601636923
348 119 0.0383411367
348 123 0.0383411367
348 124 0.0601636923
348 126 0.0383411367
348 148 0.0383411367
348 153 0.0383411367
348 155 0.0383411367
348 180 0.0383411367
348 197 0.1358246862
348 204 0.0383411367
348 254 0.0601636923
348 280 0.0383411367
348 292 0.0383411367
348 293 0.0783057764
348 327 0.0601636923
348 341 0.0383411367
348 363 0.0383411367
348 397 0.0383411367
348 400 0.0783057764
348 401 0.0383411367
348 408 0.0383411367
418 134 0.0222001430
418 140 0.0857756984
418 143 0.0711465891
418 188 0.0222001430
418 190 0.0222001430
418 237 0.0222001430
418 244 0.0222001430
418 261 0.0222001430
418 269 0.0453403206
418 271 0.0222001430
418 276 0.0222001430
418 294 0.0222001430
418 306 0.1055020787
418 309 0.0222001430
418 322 0.0453403206
418 335 0.0222001430
418 338 0.0222001430
418 344 0.0222001430
418 362 0.0222001430
418 382 0.0222001430
418 399 0.0222001430
418 417 0.0222001430
418 419 0.0348357583
418 428 0.0222001430
418 452 0.0222001430
277 129 0.0258456911
277 137 0.0258456911
277 188 0.0258456911
277 190 0.0258456911
277 192 0.0258456911
277 203 0.0258456911
277 208 0.0258456911
277 239 0.0258456911
277 261 0.0258456911
277 269 0.0258456911
277 276 0.0258456911
277 294 0.0735730318
277 307 0.0258456911
277 322 0.0258456911
277 335 0.0258456911
277 343 0.0258456911
277 382 0.0258456911
277 399 0.0258456911
277 409 0.0258456911
277 417 0.0258456911
277 423 0.0258456911
277 428 0.0258456911
277 439 0.0258456911
277 457 0.0258456911
277 464 0.0258456911
277 468 0.0258456911
362 116 0.0315311922
362 132 0.0315311922
362 134 0.0315311922
362 159 0.0315311922
362 182 0.0315311922
362 198 0.0315311922
362 248 0.0315311922
362 269 0.0315311922
362 276 0.0315311922
362 301 0.0315311922
362 322 0.0776389021
362 340 0.0315311922
362 383 0.0315311922
362 385 0.0315311922
362 418 0.0315311922
362 428 0.0315311922
153 112 0.0327985165
153 156 0.0327985165
153 195 0.0514663890
153 207 0.0327985165
153 208 0.0327985165
153 393 0.0327985165
153 469 0.0327985165
308 35 0.0225363216
308 55 0.0225363216
308 58 0.0225363216
308 107 0.0225363216
308 111 0.0353632791
308 147 0.0225363216
308 151 0.0225363216
308 162 0.0225363216
308 236 0.0460269129
308 254 0.0225363216
308 256 0.0225363216
308 279 0.0225363216
308 303 0.0225363216
308 346 0.0225363216
308 427 0.0225363216
274 64 0.0385070884
274 71 0.0385070884
274 130 0.0385070884
274 139 0.0385070884
274 157 0.0604240984
274 164 0.0385070884
274 167 0.0604240984
274 192 0.0385070884
274 208 0.0385070884
274 211 0.0385070884
274 214 0.1096153019
274 238 0.0786447067
274 261 0.0385070884
274 263 0.0385070884
274 269 0.0385070884
274 271 0.0786447067
274 272 0.0385070884
274 283 0.0604240984
274 287 0.0385070884
274 301 0.0385070884
274 314 0.0385070884
274 322 0.0604240984
274 331 0.0604240984
274 335 0.0604240984
274 345 0.0604240984
274 347 0.0786447067
274 370 0.1487815823
274 381 0.0604240984
274 385 0.0385070884
274 412 0.0385070884
274 423 0.0385070884
274 428 0.0385070884
274 446 0.0604240984
274 449 0.1487815823
419 113 0.0267981097
419 132 0.0267981097
419 145 0.0267981097
419 273 0.0420507415
419 382 0.0267981097
419 417 0.0547309487
419 418 0.0267981097
414 149 0.0438088323
414 151 0.0438088323
414 185 0.1247073872
414 233 0.1078699983
414 303 0.0438088323
414 315 0.0438088323
414 322 0.0438088323
414 330 0.0687434264
357 112 0.0391895831
357 205 0.0391895831
357 216 0.0391895831
357 245 0.0614950474
357 309 0.0391895831
357 322 0.0800385955
357 350 0.0391895831
357 385 0.0391895831
357 418 0.0391895831
357 451 0.0614950474
357 464 0.0391895831
166 17 0.0418433979
166 139 0.0418433979
166 142 0.0418433979
166 215 0.0418433979
166 223 0.0418433979
166 303 0.0418433979
166 396 0.0418433979
166 427 0.0656593293
166 442 0.0656593293
166 461 0.0418433979
316 181 0.0354983528
316 194 0.0354983528
316 250 0.0557028862
316 254 0.0354983528
316 262 0.0354983528
316 393 0.0354983528
316 435 0.0557028862
316 469 0.0354983528
187 54 0.0149205965
187 179 0.0149205965
187 193 0.0149205965
187 197 0.0149205965
187 275 0.0234129255
187 303 0.0149205965
187 367 0.0149205965
187 421 0.0149205965
187 446 0.0149205965
182 69 0.0117375358
182 102 0.0117375358
182 109 0.0117375358
182 111 0.0239720816
182 126 0.0117375358
182 137 0.0117375358
182 139 0.0117375358
182 148 0.0289012034
182 153 0.0184181679
182 160 0.0184181679
182 176 0.0184181679
182 197 0.0184181679
182 204 0.0117375358
182 205 0.0117375358
182 207 0.0117375358
182 217 0.0117375358
182 224 0.0184181679
182 229 0.0117375358
182 254 0.0117375358
182 262 0.0117375358
182 267 0.0117375358
182 327 0.0117375358
182 345 0.0117375358
182 373 0.0184181679
182 401 0.0117375358
182 420 0.0334123817
182 424 0.0117375358
182 431 0.0117375358
182 460 0.0117375358
184 110 0.0242259643
184 137 0.0242259643
184 148 0.0380146127
184 153 0.0242259643
184 155 0.0242259643
184 178 0.0242259643
184 193 0.0242259643
184 207 0.0242259643
184 214 0.0242259643
184 215 0.0242259643
184 229 0.0242259643
184 230 0.0242259643
184 249 0.0380146127
184 270 0.0380146127
184 275 0.0242259643
184 305 0.0242259643
184 320 0.0242259643
184 323 0.0242259643
184 330 0.0494777439
184 345 0.0242259643
184 346 0.0242259643
184 381 0.0242259643
184 396 0.0242259643
184 415 0.0242259643
184 420 0.0242259643
184 460 0.0242259643
184 469 0.0242259643
457 103 0.0395425234
457 104 0.0620488701
457 132 0.0395425234
457 190 0.0395425234
457 192 0.0395425234
457 208 0.0395425234
457 218 0.0395425234
457 248 0.0395425234
457 257 0.0395425234
457 261 0.0395425234
457 269 0.0395425234
457 301 0.0395425234
457 312 0.0395425234
457 322 0.0807594208
457 324 0.0395425234
457 331 0.0395425234
457 353 0.0395425234
457 382 0.0395425234
457 383 0.0395425234
457 385 0.0395425234
457 386 0.0395425234
457 389 0.0395425234
457 422 0.0395425234
457 458 0.0395425234
227 113 0.0213750411
227 134 0.0436551791
227 174 0.0213750411
227 188 0.0335410347
227 198 0.0213750411
227 208 0.0213750411
227 269 0.0213750411
227 350 0.0213750411
227 382 0.0213750411
227 385 0.0213750411
227 389 0.0213750411
227 437 0.0335410347
227 452 0.0213750411
227 459 0.0213750411
235 97 0.0440419064
235 113 0.0440419064
235 129 0.0440419064
235 136 0.0440419064
235 137 0.0440419064
235 173 0.0691091589
235 208 0.0440419064
235 239 0.0691091589
235 241 0.0440419064
235 294 0.0440419064
235 301 0.0440419064
235 322 0.1084438942
235 343 0.0440419064
235 383 0.0691091589
240 92 0.0266005234
240 138 0.0266005234
240 213 0.0266005234
240 299 0.0266005234
240 427 0.0417406953
395 408 0.0488571725
273 97 0.0400873711
273 103 0.0400873711
273 113 0.0400873711
273 129 0.0400873711
273 143 0.0400873711
273 192 0.0400873711
273 219 0.0400873711
273 239 0.0400873711
273 255 0.0400873711
273 269 0.0818721871
273 276 0.0400873711
273 304 0.0400873711
273 322 0.0629038278
273 350 0.0400873711
273 380 0.0400873711
273 383 0.0400873711
273 398 0.0400873711
273 418 0.0400873711
273 464 0.0629038278
474 106 0.0229752500
474 130 0.0229752500
474 185 0.0229752500
474 188 0.0229752500
474 192 0.0229752500
474 208 0.0229752500
474 214 0.0360520316
474 233 0.0229752500
474 237 0.0229752500
474 257 0.0229752500
474 261 0.0360520316
474 269 0.0229752500
474 272 0.0229752500
474 288 0.0229752500
474 301 0.0469233555
474 314 0.0229752500
474 319 0.0229752500
474 322 0.0229752500
474 335 0.0229752500
474 385 0.0229752500
474 386 0.0229752500
474 403 0.0229752500
474 430 0.0229752500
474 437 0.0360520316
474 452 0.0229752500
356 153 0.0271358525
356 167 0.0271358525
356 245 0.0271358525
356 266 0.0425807167
356 294 0.0271358525
356 299 0.0271358525
356 343 0.0271358525
356 349 0.0271358525
356 406 0.0271358525
356 421 0.0271358525
434 170 0.0361939045
434 214 0.0361939045
434 229 0.0361939045
434 315 0.0361939045
434 440 0.0361939045
456 103 0.0488571725
